EmployeeID,Avg_Hours,No_of_leaves
1144,8.153262411347518,14
1145,10.75889577594123,7
1146,6.065577389616691,20
1147,6.5632156720038815,20
1148,6.077922502334268,11
1149,10.469255871725384,3
1150,6.845942830797603,8
1151,6.966394749179559,12
1152,7.779883586906409,8
1153,6.13464699074074,9
1154,6.184483602545276,22
1155,6.057889626352016,23
1156,10.153494277539343,16
1157,7.7451867816091955,17
1158,6.14792025862069,17
1159,7.87216903073286,14
1160,7.15077536231884,19
1161,6.485654269972452,7
1162,9.730854963570128,5
1163,7.667193732193732,15
1164,7.197248622589531,7
1165,10.354440913370997,13
1166,6.374398148148148,21
1167,7.972969110189027,8
1168,9.067659059474412,8
1169,6.96024704007286,5
1170,6.138517300194931,21
1171,5.987564463197375,12
1172,7.985692656175488,16
1173,7.964050724637681,19
1174,7.866056737588653,14
1175,9.347971415398803,8
1176,7.942249657064472,6
1177,6.7775,5
1178,10.758991858237549,17
1179,8.125810088331008,10
1180,6.282445355191257,5
1181,7.991531432748538,21
1182,7.761021947873799,6
1183,7.813794726930321,13
1184,6.564153439153439,18
1185,10.859951641925326,2
1186,7.370940346083788,5
1187,6.792701149425287,17
1188,7.769083924349882,14
1189,7.352729468599033,19
1190,7.642629791363416,20
1191,7.06197800925926,9
1192,6.69935342789598,14
1193,10.462348699763593,14
1194,6.877382434301522,8
1195,7.179631205673759,14
1196,6.2526353276353275,15
1197,6.05127729257642,20
1198,6.187318738229756,13
1199,8.3937339055794,16
1200,7.453470449172578,14
1201,6.868098739495799,11
1202,9.778611111111111,7
1203,6.060348943985307,7
1204,9.577972107910378,6
1205,7.478432624113475,14
1206,7.279635933806147,14
1207,7.469022547652255,10
1208,7.6662592592592596,9
1209,6.022012711864407,13
1210,9.24769286754003,20
1211,6.369236111111111,13
1212,6.4320621057738965,20
1213,8.592492816091953,17
1214,6.683685263653484,13
1215,8.488716124661247,3
1216,9.4444807782466,12
1217,6.377321092278719,13
1218,7.250890313390313,15
1219,9.991884835479256,16
1220,6.364853619179345,8
1221,7.967309099222679,6
1222,7.801951331496786,7
1223,7.4675341337099805,13
1224,10.679281323877069,14
1225,6.287338472834068,22
1226,7.582330179524503,20
1227,10.439989361702128,14
1228,7.933759018759019,18
1229,10.652882241215574,15
1230,9.96207328605201,14
1231,7.982514064697609,12
1232,9.646182870370371,9
1233,6.878775720164609,6
1234,6.448373362445415,20
1235,6.071828898225957,11
1236,5.972290150412421,20
1237,7.781647509578544,17
1238,7.451038011695906,21
1239,9.458161375661376,18
1240,6.865227272727273,7
1241,7.073289534347626,8
1242,7.975391304347826,19
1243,6.503299907791609,8
1244,8.500162517289072,8
1245,6.092005029721079,6
1246,6.498660201149426,17
1247,9.639817850637524,5
1248,6.460617283950618,15
1249,8.884860539551898,6
1250,7.059317033976125,7
1251,9.042522946859904,19
1252,6.5310529986053,10
1253,6.164714086471408,10
1254,7.586488355167394,20
1255,7.663398491083677,6
1256,6.816011157601116,10
1257,6.78982411450752,20
1258,5.938719068413391,20
1259,7.787076210826211,15
1260,6.076238576238576,18
1261,9.278893442622952,5
1262,6.882429951690821,19
1263,9.259116379310344,17
1264,10.639050141242938,13
1265,9.349632352941176,11
1266,9.470941162681669,12
1267,10.158654910096818,8
1268,8.177656462585034,4
1269,6.448170498084291,17
1270,8.754617310443491,16
1271,6.072649305555555,9
1272,7.392514245014245,15
1273,8.074439592430858,20
1274,6.216527186761229,14
1275,9.490560303893638,15
1276,6.8895815602836885,14
1277,5.980017146776406,6
1278,8.081450872359964,7
1279,7.185846793930494,22
1280,6.783081018518518,9
1281,6.0796519133241125,8
1282,8.858166438042982,6
1283,6.761435990338164,19
1284,7.797359934086629,13
1285,6.272483091787439,19
1286,7.494333794375288,8
1287,7.152121980676329,19
1288,6.07258608815427,7
1289,5.9943738229755175,13
1290,8.85945268361582,13
1291,6.57277097505669,4
1292,10.226645658263305,11
1293,9.15678774928775,15
1294,7.868869731800766,17
1295,6.682043650793651,11
1296,8.775286306042885,21
1297,7.9792768595041315,7
1298,6.287421622867681,8
1299,6.379564531780689,20
1300,6.730532212885153,11
1301,7.586896433470507,6
1302,6.174086317722682,7
1303,7.374194324194324,18
1304,10.044184322033898,13
1305,8.039088983050847,13
1306,8.985721516007533,13
1307,7.279945827570309,8
1308,7.55733633010604,8
1309,7.764495271867612,14
1310,5.970222681359045,7
1311,7.051430976430976,18
1312,6.707669181527206,6
1313,10.108313090418354,2
1314,7.9282027540360875,15
1315,10.671385501355013,3
1316,7.592093295827473,12
1317,7.749564694564695,18
1318,7.181409069325736,15
1319,9.545739151168336,16
1320,8.475291609036422,8
1321,7.672093130474874,8
1322,6.236463498622589,7
1323,7.4621641097164115,10
1324,8.185533380018674,11
1325,8.108457729468599,19
1326,6.461782212885154,11
1327,5.975989217065166,12
1328,6.196418821839081,17
1329,7.824150326797385,11
1330,7.952170868347339,11
1331,7.469966153127918,11
1332,8.667205673758865,14
1333,7.879305555555555,17
1334,6.682504572473708,6
1335,8.975496886973179,17
1336,6.658002314814815,9
1337,8.364610157367668,16
1338,7.65271774952919,13
1339,7.517531914893617,14
1340,9.326957229195722,10
1341,6.355138888888889,13
1342,7.165188657407407,9
1343,7.948130986590038,17
1344,7.051398186889818,10
1345,8.37200566893424,4
1346,8.085531295487627,20
1347,7.916308356676003,11
1348,6.77251647834275,13
1349,7.162524305555555,9
1350,7.8489274376417235,4
1351,7.762311676082863,13
1352,9.95337061087061,18
1353,7.870490128558311,7
1354,7.346347826086957,19
1355,10.375889792231256,3
1356,6.6544231678487,14
1357,6.480546334716459,8
1358,6.696024610136452,21
1359,6.367030945419103,21
1360,7.289028925619834,7
1361,7.984144208037825,14
1362,6.357112029384757,7
1363,6.973473440545809,21
1364,7.365912356321839,17
1365,10.84714200191571,17
1366,6.762764492753623,19
1367,7.875475177304964,14
1368,6.072043314500942,13
1369,7.543600948509486,3
1370,9.949630758807588,3
1371,6.170744395711501,21
1372,6.9503436302682,17
1373,7.647333104709648,6
1374,6.272631886087768,11
1375,6.506230842911878,17
1376,10.834015356820235,3
1377,10.573888888888888,6
1378,6.181572484501669,16
1379,6.162946127946127,18
1380,6.883018438697318,17
1381,6.300678486997636,14
1382,6.906927681992337,17
1383,8.848842592592593,15
1384,7.479327801827802,18
1385,7.377195881226053,17
1386,6.782166666666667,14
1387,8.089887935145446,16
1388,8.249306693989071,5
1389,6.760010822510822,18
1390,7.179849687349687,18
1391,6.893455082742317,14
1392,7.899950023245002,10
1393,10.32094467885607,12
1394,6.2245891203703705,9
1395,10.081370748299321,4
1396,6.752817460317461,18
1397,6.091509103641457,11
1398,7.492518140589569,4
1399,6.17947504708098,13
1400,6.081989361702127,14
1401,6.770581253059227,22
1402,7.363153735632184,17
1403,6.27428118908382,21
1404,7.499141949152542,13
1405,8.958470478847048,10
1406,7.981912931839402,11
1407,6.157570662768031,21
1408,10.085968720821661,11
1409,6.067958515283843,20
1410,6.378105506822612,21
1411,6.266144150758689,22
1412,7.236434216643422,10
1413,6.491897546897547,18
1414,9.556865401987354,3
1415,10.468781130268198,17
1416,10.361046647913737,12
1417,8.33787352245863,14
1418,6.6814921946740125,7
1419,8.496101851851853,9
1420,7.4683537758537755,18
1421,6.0670796460176994,23
1422,5.960508248423095,20
1423,7.752565635255509,12
1424,7.95301101734646,12
1425,6.171453744493393,22
1426,6.676998359118612,12
1427,8.490305435305435,18
1428,9.055044300766284,17
1429,6.98090158045977,17
1430,7.75634375,9
1431,6.5706841339155755,20
1432,6.3959090909090905,18
1433,7.5584999999999996,4
1434,7.466255739210284,7
1435,10.095755787037037,9
1436,6.8573044825941825,16
1437,5.972008459076361,6
1438,6.158459490740741,9
1439,6.9274598255280075,7
1440,6.292538515406163,11
1441,5.970212350780533,7
1442,8.318963272896328,10
1443,7.376870060437006,10
1444,6.34383428300095,15
1445,6.692525252525253,18
1446,7.67223898467433,17
1447,10.839751082251082,18
1448,9.249209770114943,17
1449,7.070231481481482,9
1450,8.762564736346516,13
1451,7.9629376417233555,4
1452,10.15322337962963,9
1453,6.294729225023342,11
1454,6.212505787037037,9
1455,6.091944444444445,6
1456,7.402707468879668,8
1457,6.882931442080378,14
1458,7.28390065913371,13
1459,6.756490009746589,21
1460,6.406380649717514,13
1461,7.5326068376068385,15
1462,7.978084795321638,21
1463,7.093306878306878,18
1464,7.360431034482758,17
1465,7.2695165039516505,10
1466,8.449975895316804,7
1467,6.0746021657250475,13
1468,7.665669867398263,6
1469,9.478407859078592,3
1470,7.006909113060429,21
1471,7.381031235097759,16
1472,7.625091390091391,18
1473,6.961192946058091,8
1474,7.174446849446849,18
1475,7.972846918971373,20
1476,10.730699192782527,15
1477,6.882152777777778,21
1478,6.689671823722456,12
1479,7.18692738791423,21
1480,7.099184549356223,16
1481,8.362027777777778,19
1482,7.046679780639008,16
1483,9.259598893499309,8
1484,9.407426538108355,7
1485,6.091368357487923,19
1486,6.677821216278007,6
1487,6.57829802259887,13
1488,10.973737693389591,12
1489,6.954314574314575,18
1490,9.250050505050504,7
1491,7.572483863531581,8
1492,5.952002314814815,9
1493,8.378285278949836,12
1494,6.761794685990338,19
1495,7.035597222222222,9
1496,9.37277658045977,17
1497,10.970010548523206,12
1498,7.597229375298045,16
1499,10.954954501915708,17
1500,6.793453856749312,7
1501,10.069556509298998,16
1502,6.677175546448087,5
1503,10.447193526170798,7
1504,6.169238233867055,20
1505,6.580351063829787,14
1506,10.221990553306343,2
1507,9.955793324188386,6
1508,5.969708216619981,11
1509,6.788846982758621,17
1510,7.687064176245211,17
1511,7.156215277777778,17
1512,7.540382850241546,19
1513,6.848888888888889,19
1514,6.962057656395891,11
1515,7.142997256515774,6
1516,7.1363066285169285,16
1517,7.571776819923372,17
1518,7.784919432419432,18
1519,6.961015283842794,20
1520,6.874605971610376,22
1521,10.875825128926394,12
1522,9.06966439909297,4
1523,6.76223313925279,20
1524,7.262730716253444,7
1525,8.568375979714155,8
1526,6.7677231718898385,15
1527,10.935910041841003,10
1528,7.694701646090535,6
1529,9.934113865932048,7
1530,7.846408483171969,8
1531,10.672944444444443,4
1532,10.49111956521739,19
1533,10.059425091074681,5
1534,6.572325498575498,15
1535,7.484264919941777,20
1536,10.665316425120773,19
1537,6.179945626477541,14
1538,6.581605603448275,17
1539,6.037796690307329,14
1540,9.965643026004727,14
1541,7.361181752873563,17
1542,6.501306458897922,3
1543,6.327772946859903,19
1544,9.23888292799237,16
1545,6.067174287118978,23
1546,7.176201388888889,9
1547,7.0796550546448085,5
1548,9.865423112986404,12
1549,10.45120596205962,3
1550,6.881430084745762,13
1551,7.585055320150659,13
1552,6.08950987654321,24
1553,5.978658564814816,9
1554,8.977656462585033,4
1555,10.370669577874818,20
1556,8.385541125541126,18
1557,7.882223435225619,20
1558,7.03899377593361,8
1559,9.673790249433106,4
1560,7.785492530345472,11
1561,6.267106986899563,20
1562,6.297566807313642,12
1563,8.76932351532567,17
1564,7.699007773205304,6
1565,7.265459401709402,15
1566,10.758962728551335,12
1567,10.358826769807782,12
1568,5.952782505910165,14
1569,6.072356519742883,7
1570,8.06853305785124,7
1571,7.264217381281696,8
1572,7.04861707200763,16
1573,6.289564156206416,10
1574,8.058394280356307,12
1575,7.9478221288515405,11
1576,10.452568870523415,7
1577,7.991577546296297,9
1578,6.089314128943759,6
1579,7.539924568965517,17
1580,6.891955782312925,4
1581,9.272617845117844,18
1582,10.758062801932368,19
1583,5.965394190871369,8
1584,7.7548616874135545,8
1585,7.680613185799908,8
1586,6.185689528023599,23
1587,7.059003546099291,14
1588,7.762082125603865,19
1589,7.568011390051139,10
1590,5.985895467836257,21
1591,9.047879001883238,13
1592,8.654566425120773,19
1593,9.973568557919622,14
1594,6.86957729468599,19
1595,6.993351608187134,21
1596,6.233281625781626,18
1597,6.372741228070175,21
1598,8.152955930614159,12
1599,6.437212924221293,10
1600,6.6501910454758555,12
1601,7.44877514367816,17
1602,9.882255372656607,6
1603,7.324859892787524,21
1604,7.479519551740582,16
1605,5.953535247432306,11
1606,6.846452380952381,4
1607,6.050475865209472,5
1608,7.6954034117104655,8
1609,8.899649758454107,19
1610,10.857466010314111,12
1611,10.692054843304843,15
1612,7.096971247563353,21
1613,8.978350023843587,16
1614,7.354249281609195,17
1615,7.558879184861718,20
1616,6.6200526819923375,17
1617,6.18854887044721,8
1618,6.4692453505007155,16
1619,8.169758141762452,17
1620,6.751375886524823,14
1621,7.282157943067033,7
1622,6.798617941712204,5
1623,7.260983263598327,10
1624,6.137803563056727,12
1625,7.570531711969481,16
1626,6.5882512892639475,12
1627,10.56047052154195,4
1628,6.158611111111111,7
1629,8.619764595103579,13
1630,5.9915799343647445,12
1631,6.24422974284328,20
1632,7.847913686218408,16
1633,7.16622032288699,15
1634,6.5803820861678,4
1635,7.84337749883775,10
1636,6.652361692236169,10
1637,6.311106462110646,10
1638,7.1772020417853755,15
1639,6.2366162733529995,23
1640,7.173863191385218,22
1641,7.76567821067821,18
1642,6.765680438842204,11
1643,6.50372964559387,17
1644,7.6461524334251605,7
1645,7.580668510834485,8
1646,9.184136054421769,4
1647,6.387326245999086,6
1648,8.47641194098663,8
1649,6.989398734177215,12
1650,6.513726371599815,8
1651,8.872773089545241,12
1652,6.587470278920896,6
1653,10.943763774104683,7
1654,7.751842818428185,3
1655,7.203487787356322,17
1656,6.424924349881796,14
1657,6.770407725321889,16
1658,7.3381037649219465,7
1659,6.193706521739131,19
1660,5.971646135265701,19
1661,7.288558655221745,16
1662,7.089583333333334,9
1663,8.640900500910748,5
1664,10.729978723404257,14
1665,7.395180311890838,21
1666,9.133863740283493,6
1667,7.372277298850575,17
1668,7.348041549953314,11
1669,6.679535419699175,20
1670,9.140242630385487,4
1671,6.883551836355184,10
1672,9.27621408045977,17
1673,5.970786052009457,14
1674,6.288150826446281,7
1675,6.41167156142927,22
1676,8.675610200364298,5
1677,7.395098714416896,7
1678,6.142802813543157,16
1679,7.6876615271659325,22
1680,7.458462560386473,19
1681,9.041962659380692,5
1682,5.987751773049645,14
1683,5.950246647509579,17
1684,5.990237573099415,21
1685,6.8626815776815775,18
1686,10.755322176684883,5
1687,8.970728132387707,14
1688,7.3545455653021445,21
1689,6.761628787878788,7
1690,6.7481359044995415,7
1691,7.377658893461363,6
1692,10.75219957081545,16
1693,6.919083694083694,18
1694,8.842050827423167,14
1695,6.669916789035732,22
1696,7.831606820234869,3
1697,6.262137731481482,9
1698,7.826016113516114,18
1699,8.875985368084134,6
1700,7.068118317061832,10
1701,7.474673407717341,10
1702,8.686623482726423,11
1703,6.7668037672866,16
1704,9.102092830009497,15
1705,6.977396723646724,15
1706,6.672250566893424,4
1707,8.346939613526569,19
1708,6.481097279852466,8
1709,7.170541125541125,18
1710,8.619432773109244,11
1711,5.980518207282913,11
1712,7.298596681096681,18
1713,9.358760770975056,4
1714,7.281023774866569,20
1715,7.07781712962963,9
1716,7.373832846003899,21
1717,7.5858333333333325,9
1718,9.963695286195286,18
1719,6.1527200577200585,18
1720,6.7723066568771415,22
1721,6.700692070275404,15
1722,7.464054398148148,9
1723,6.372598180076628,17
1724,10.66472337962963,9
1725,6.971790393013101,20
1726,8.578029045643152,8
1727,10.379450304735114,12
1728,6.639642203932327,6
1729,7.044188566159521,8
1730,7.6790775034293555,6
1731,6.7805852766346595,6
1732,7.743857508135751,10
1733,7.089702463970246,10
1734,8.903827423167847,14
1735,7.536055323105532,10
1736,9.086789461134956,16
1737,6.754339841933985,10
1738,7.474057621671259,7
1739,6.713413682277319,7
1740,7.859998852157943,7
1741,8.173567821067822,18
1742,7.169425120772948,19
1743,6.424879785247433,11
1744,7.862041950113379,4
1745,6.650401635401635,18
1746,8.53967787114846,11
1747,6.785786838340487,16
1748,7.674657064471879,6
1749,6.5772475845410625,19
1750,7.381588468720821,11
1751,6.21092050209205,10
1752,7.3756962799804215,22
1753,8.069917012448132,8
1754,5.959079566854991,13
1755,9.799076904415331,20
1756,6.0991888422035485,11
1757,8.26504347826087,19
1758,7.490478458049887,4
1759,6.402738446411012,23
1760,9.919986338797813,5
1761,7.087808908045977,17
1762,6.367713122605363,17
1763,7.776343351548269,5
1764,6.259138655462185,11
1765,7.069931427243143,10
1766,8.764163279132791,3
1767,7.463592821216277,6
1768,7.042118337850045,3
1769,6.30057239057239,18
1770,7.048122645951036,13
1771,7.77793537414966,4
1772,10.83275850340136,4
1773,6.145465756704981,17
1774,5.973553597650514,22
1775,9.95161316029144,5
1776,7.687099537037037,9
1777,5.971533189033189,18
1778,7.967480725623583,4
1779,9.969288416075651,14
1780,7.773271072796935,17
1781,8.017874396135266,19
1782,7.369200231481482,9
1783,7.2158164983164985,18
1784,7.061211453744494,22
1785,6.255788606403014,13
1786,6.174613010446344,15
1787,6.179185906685906,18
1788,8.858342995169082,19
1789,6.77798668503214,7
1790,9.461887926887925,18
1791,10.77970076784101,3
1792,6.859541371158392,14
1793,7.770141223155929,11
1794,7.160986714975846,19
1795,6.346212335216572,13
1796,7.862740338164251,19
1797,7.789731842231842,18
1798,7.9662789115646255,4
1799,6.722488078206962,16
1800,6.034968220338984,13
1801,6.341643614568926,8
1802,10.632602755194219,3
1803,6.966027413876758,20
1804,7.988972222222222,19
1805,9.465332383665718,15
1806,7.656345270890726,7
1807,7.657931034482759,17
1808,8.864070601851852,9
1809,7.728808870598994,6
1810,10.457078584995251,15
1811,6.195612780162136,16
1812,6.563999518999519,18
1813,7.960220856102004,5
1814,6.879108554160855,10
1815,9.364662131519273,4
1816,6.5732522651406775,16
1817,7.595829772079772,15
1818,7.5609415584415585,18
1819,6.882492753623189,19
1820,6.287679951690821,19
1821,6.363046448087432,5
1822,7.257299905838042,13
1823,10.48798299319728,4
1824,6.996490781174187,20
1825,9.871892076502732,5
1826,6.8885402138540215,10
1827,7.979688552188552,18
1828,7.220687198067632,19
1829,6.059453742445374,10
1830,6.270763295346629,15
1831,6.351461352657005,19
1832,5.9987463450292395,21
1833,6.868968947113052,20
1834,9.669725723622783,11
1835,7.799467391304348,19
1836,6.353569384835479,16
1837,10.319934640522877,11
1838,8.458061647173489,21
1839,6.609382203780544,8
1840,7.597165484633569,14
1841,6.077766299357208,7
1842,6.266518061271148,6
1843,6.446499021047479,22
1844,10.951350652271705,2
1845,7.972511431184271,6
1846,7.576162374821173,16
1847,10.35596986817326,13
1848,8.741819923371647,17
1849,9.93327964519141,11
1850,7.866911404796867,22
1851,7.753411347517731,14
1852,7.487967278719397,13
1853,7.560836879432624,14
1854,6.791243553680262,12
1855,6.911388888888888,7
1856,9.560608298171589,12
1857,10.054704106280195,19
1858,9.371797651309848,3
1859,6.385229842674533,23
1860,7.092542470156106,7
1861,7.374220615243342,7
1862,6.6663923467035495,8
1863,7.610183982683983,18
1864,10.634125781625782,18
1865,8.241799163179916,10
1866,6.558077581987273,22
1867,6.900676277543366,12
1868,9.389525126786538,8
1869,9.956376967095853,16
1870,6.3702023319615915,6
1871,9.774926963601533,17
1872,6.405915103415103,18
1873,10.46112970711297,10
1874,6.5780208333333325,9
1875,7.10073347107438,7
1876,7.897046336729742,20
1877,10.231313457854407,17
1878,8.447607709750567,4
1879,9.776156250000001,9
1880,10.40873748211731,16
1881,7.653794398907104,5
1882,10.649389119409866,8
1883,7.66693469785575,21
1884,7.6579789272030645,17
1885,6.906699561403508,21
1886,10.487914951989026,6
1887,8.242552231718898,15
1888,6.0950974025974025,18
1889,10.353005871725383,3
1890,6.961081999029597,20
1891,6.6707737243681455,16
1892,7.056902427637722,11
1893,6.493287623066104,12
1894,7.073506797937178,12
1895,7.101710465652374,8
1896,8.84294733044733,18
1897,6.119675120772947,19
1898,7.589494089834516,14
1899,10.63703903256705,17
1900,7.075304463852499,20
1901,10.56243879472693,13
1902,6.102128040057225,16
1903,8.280132953466287,15
1904,8.055138888888889,13
1905,7.855545051353875,11
1906,9.756844907407407,9
1907,6.004032407407408,9
1908,6.252430249632893,22
1909,6.2398587962962955,9
1910,7.57928861788618,3
1911,6.335357142857143,18
1912,6.996954690346083,5
1913,7.495030864197531,6
1914,6.481234299516909,19
1915,7.97916896235078,7
1916,8.075449515905948,8
1917,7.264405286343612,22
1918,6.497678062678063,15
1919,9.457457912457913,18
1920,10.07211529521153,10
1921,6.735222681359045,7
1922,8.163973634651601,13
1923,7.8818318965517244,17
1924,10.259216350496839,3
1925,7.4875396825396825,18
1926,6.971177190406266,22
1927,7.366087369420702,15
1928,8.93954315886134,7
1929,7.856968704512373,20
1930,7.065979052823315,5
1931,8.658442622950819,5
1932,7.984634624250807,8
1933,10.445574712643678,17
1934,9.45585743801653,7
1935,7.666634199134199,18
1936,6.88418602003643,5
1937,6.526424050632912,12
1938,9.295622177055105,3
1939,6.248829113924051,12
1940,6.2972392787524365,21
1941,6.5759838935574235,11
1942,9.560792824074074,9
1943,10.059709699453553,5
1944,8.277726831635128,20
1945,7.565460284664829,7
1946,7.909185741535527,16
1947,7.2734465903671905,16
1948,7.984223404255319,14
1949,6.477541062801932,19
1950,6.8865107012750455,5
1951,7.069642857142857,4
1952,7.271775462962963,9
1953,6.906204101096805,16
1954,7.974440867906533,16
1955,6.160363526570048,19
1956,10.079395491803279,5
1957,6.570187874596589,8
1958,8.55771490626429,6
1959,6.265872507122507,15
1960,8.36324494949495,7
1961,7.682125655698617,16
1962,5.994050925925927,9
1963,10.86014482431149,15
1964,6.481108685104319,20
1965,7.749925615992561,10
1966,10.773855363984675,17
1967,7.546742640075973,15
1968,7.376303328645101,12
1969,7.202712488129155,15
1970,7.06740820219361,16
1971,8.071850708733425,6
1972,6.680618427069044,6
1973,7.769856280193237,19
1974,6.058654589371981,19
1975,8.165705922865014,7
1976,9.157429990966575,3
1977,7.8065220385674925,7
1978,7.543598379629629,9
1979,9.55759485094851,3
1980,7.279410628019324,19
1981,6.0530703048180925,23
1982,7.675523909985936,12
1983,7.387150462962963,9
1984,7.631770984958758,20
1985,6.879036568213784,12
1986,6.587842155460182,16
1987,6.055997474747475,7
1988,7.886254708097929,13
1989,9.094451566951566,15
1990,6.620588936576061,16
1991,10.926503200731595,6
1992,8.651660705770148,16
1993,7.360084940312213,7
1994,7.46029155188246,7
1995,6.2174657064471885,6
1996,7.862029478458051,4
1997,7.260917015341701,10
1998,7.891241058655221,16
1999,7.960210926694329,8
2000,6.678503472222222,9
2001,6.54277662993572,7
2002,6.1460917030567686,20
2003,6.355760173754001,6
2004,9.743036723163842,13
2005,7.747358229598893,8
2006,6.683559243891194,8
2007,6.692834967320262,11
2008,10.549028916211293,5
2009,10.82181205673759,14
2010,7.757486886027659,16
2011,10.177888888888889,4
2012,6.784077546296297,9
2013,6.256195499296765,12
2014,10.467023979107312,15
2015,7.976990348399247,13
2016,7.078355052583448,6
2017,6.175002374169042,15
2018,5.9969583914458395,10
2019,7.979610625909753,20
2020,10.650746164574615,10
2021,6.2901997245179055,7
2022,6.880852490421455,17
2023,6.367723935389134,22
2024,7.350222462722463,18
2025,7.045751836547291,7
2026,7.183356380397865,20
2027,5.9835505258344766,6
2028,10.46358104858105,18
2029,6.190073159579332,6
2030,7.186164574616457,10
2031,6.58680152143845,8
2032,7.4857805907173,12
2033,6.576935878609888,22
2034,7.150681078568108,10
2035,7.976741276400368,7
2036,7.06324537037037,9
2037,7.176550024050024,18
2038,10.824595536959555,10
2039,6.497479557479557,18
2040,10.681500455373406,5
2041,6.960953947368421,21
2042,8.92569783197832,3
2043,8.072773029439695,15
2044,7.032470032272936,8
2045,7.929757226738934,3
2046,7.366960076960077,18
2047,7.066333802156588,12
2048,6.761585505258345,6
2049,6.773190443529949,6
2050,6.707156862745098,11
2051,8.007980945821854,7
2052,7.662898027898028,18
2053,7.04273127753304,22
2054,7.832997076023392,21
2055,10.22315897065897,18
2056,7.466245210727969,17
2057,7.677330508474576,13
2058,10.495572104018914,14
2059,6.864102914389799,5
2060,7.52110177404295,11
2061,7.954232580037664,13
2062,7.474407407407408,9
2063,6.598126452812645,10
2064,6.257736284001844,8
2065,7.479954697186456,16
2066,7.249982419127989,12
2067,8.757805080721747,15
2068,6.743398188937836,22
2069,6.683976851851852,9
2070,10.387806355738455,6
2071,5.972902469135803,24
2072,8.86276943252265,16
2073,9.850537672865999,16
2074,6.007137311984473,20
2075,6.172544685990339,19
2076,7.8110027100271004,3
2077,7.172726851851851,9
2078,7.459003831417625,17
2079,6.740140027322405,5
2080,7.17378159275155,16
2081,7.136386564388657,10
2082,7.275471064814814,9
2083,8.48330373406193,5
2084,6.601654483430799,21
2085,5.926594468918258,22
2086,6.601968599033817,19
2087,5.97371840724845,16
2088,7.593805783242258,5
2089,6.290744535519125,5
2090,6.176686342592593,9
2091,7.4790997732426305,4
2092,8.558725694444444,9
2093,7.274540911204091,10
2094,8.425245234774524,10
2095,7.972005094614265,20
2096,6.063398148148148,9
2097,7.312564655172414,17
2098,7.9698072318007664,17
2099,9.15837749883775,10
2100,9.450443007662836,17
2101,9.754498393021121,7
2102,9.170322886989553,15
2103,6.346118203309692,14
2104,5.9603145087236,7
2105,8.368557422969188,11
2106,7.36703548085901,11
2107,7.663815852490422,17
2108,8.560899362477231,5
2109,7.27390873015873,11
2110,7.414406565656566,7
2111,6.58162900188324,13
2112,6.6631094348659,17
2113,6.0734599156118145,12
2114,6.086443713450293,21
2115,7.970223605348086,8
2116,8.764145569620252,12
2117,6.165674090038314,17
2118,6.852800734618916,7
2119,5.979814814814815,9
2120,6.966335748792271,19
2121,10.982730544309492,2
2122,10.76945366528354,8
2123,7.446523640661939,14
2124,9.130695662768032,21
2125,8.672722222222223,14
2126,9.873695011337869,4
2127,9.54690152598951,16
2128,7.585619479311948,10
2129,6.853832614942529,17
2130,8.874889826535396,12
2131,10.959670958512161,16
2132,6.583175582990397,6
2133,6.755188840155945,21
2134,10.382186785550983,6
2135,7.769059454191034,21
2136,7.442355124521073,17
2137,10.464544217687076,4
2138,9.38107029478458,4
2139,6.383118631732168,20
2140,10.566718319559229,7
2141,5.99004873294347,21
2142,9.638572796934866,17
2143,6.988033192090395,13
2144,9.459237288135594,13
2145,8.357041785375118,15
2146,6.738712677435144,22
2147,7.952172035480859,11
2148,6.794718660968661,15
2149,5.956135620915033,11
2150,8.368429849340867,13
2151,5.970177536231884,19
2152,6.454887005649717,13
2153,7.676240981240981,18
2154,6.14224622770919,6
2155,6.685100143061517,16
2156,7.675668044077136,7
2157,7.953072174738841,15
2158,10.399602007469655,11
2159,9.756317049808429,17
2160,9.97962431693989,5
2161,10.31963122605364,17
2162,5.954225623582766,4
2163,10.059644866385373,12
2164,7.763873015873016,4
2165,9.09962518195051,20
2166,6.0060478199718705,12
2167,9.671542457091238,3
2168,6.604271284271284,18
2169,7.96498847395113,8
2170,7.308098659003831,17
2171,7.3917066854990585,13
2172,5.975365740740741,9
2173,7.6621702127659574,14
2174,9.470321637426899,2
2175,9.444276859504132,7
2176,6.5615854519774,13
2177,7.205772748056699,6
2178,6.264875308641976,24
2179,8.456583924349882,14
2180,6.091572504708098,13
2181,6.06360410830999,11
2182,7.564421497584541,19
2183,7.072346822130773,6
2184,7.462147577092511,22
2185,7.877365112025606,6
2186,7.150972222222222,19
2187,7.3227113010446345,15
2188,8.649588477366255,6
2189,10.339250566893424,4
2190,6.354814425770309,11
2191,6.453152022315202,10
2192,7.148493589743589,15
2193,7.643664837677183,6
2194,9.037112482853225,6
2195,6.352875,9
2196,7.876293222683264,8
2197,6.658617969821673,6
2198,10.841194563662375,16
2199,10.280865522174535,16
2200,7.0486031420765025,5
2201,10.625387029288703,10
2202,10.348511064030133,13
2203,7.746352089268756,15
2204,10.355356500224921,2
2205,6.569345574387947,13
2206,7.180524691358024,15
2207,9.04821327683616,13
2208,9.649212962962963,15
2209,10.273367626886145,6
2210,9.96275845410628,19
2211,6.2988600288600285,18
